LineId,Timestamp,Content,OriginalContent,EventId,RegexTemplate,RegexPattern
908,[Tue Jan 18 12:30:54.876208 2022],"[autoindex:error] [pid 28408] [client 172.17.130.196:60462] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/dist/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:30:54.876208 2022] [autoindex:error] [pid 28408] [client 172.17.130.196:60462] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/dist/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
921,[Tue Jan 18 12:31:08.505726 2022],"[autoindex:error] [pid 28575] [client 172.17.130.196:60552] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/jquery/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:31:08.505726 2022] [autoindex:error] [pid 28575] [client 172.17.130.196:60552] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/jquery/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
934,[Tue Jan 18 12:31:21.064827 2022],"[autoindex:error] [pid 28239] [client 172.17.130.196:60640] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/thickbox/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:31:21.064827 2022] [autoindex:error] [pid 28239] [client 172.17.130.196:60640] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/thickbox/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
947,[Tue Jan 18 12:31:33.305369 2022],"[autoindex:error] [pid 28576] [client 172.17.130.196:60728] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:31:33.305369 2022] [autoindex:error] [pid 28576] [client 172.17.130.196:60728] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
961,[Tue Jan 18 12:31:46.133883 2022],"[autoindex:error] [pid 28409] [client 172.17.130.196:60816] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:31:46.133883 2022] [autoindex:error] [pid 28409] [client 172.17.130.196:60816] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
974,[Tue Jan 18 12:31:58.256029 2022],"[autoindex:error] [pid 28492] [client 172.17.130.196:60904] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:31:58.256029 2022] [autoindex:error] [pid 28492] [client 172.17.130.196:60904] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
987,[Tue Jan 18 12:32:10.915878 2022],"[autoindex:error] [pid 28575] [client 172.17.130.196:60992] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/includes/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:32:10.915878 2022] [autoindex:error] [pid 28575] [client 172.17.130.196:60992] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/includes/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1001,[Tue Jan 18 12:32:23.058503 2022],"[autoindex:error] [pid 28408] [client 172.17.130.196:32850] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/css/dist/components/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:32:23.058503 2022] [autoindex:error] [pid 28408] [client 172.17.130.196:32850] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/css/dist/components/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1014,[Tue Jan 18 12:32:35.447458 2022],"[autoindex:error] [pid 28490] [client 172.17.130.196:32938] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/css/dist/editor/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:32:35.447458 2022] [autoindex:error] [pid 28490] [client 172.17.130.196:32938] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/css/dist/editor/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1027,[Tue Jan 18 12:32:47.713490 2022],"[autoindex:error] [pid 28574] [client 172.17.130.196:33026] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:32:47.713490 2022] [autoindex:error] [pid 28574] [client 172.17.130.196:33026] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1040,[Tue Jan 18 12:33:00.020178 2022],"[autoindex:error] [pid 28495] [client 172.17.130.196:33114] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:33:00.020178 2022] [autoindex:error] [pid 28495] [client 172.17.130.196:33114] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1053,[Tue Jan 18 12:33:12.439644 2022],"[autoindex:error] [pid 28567] [client 172.17.130.196:33202] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:33:12.439644 2022] [autoindex:error] [pid 28567] [client 172.17.130.196:33202] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1066,[Tue Jan 18 12:33:25.221955 2022],"[autoindex:error] [pid 28492] [client 172.17.130.196:33292] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:33:25.221955 2022] [autoindex:error] [pid 28492] [client 172.17.130.196:33292] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1079,[Tue Jan 18 12:33:37.628347 2022],"[autoindex:error] [pid 28575] [client 172.17.130.196:33380] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:33:37.628347 2022] [autoindex:error] [pid 28575] [client 172.17.130.196:33380] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1092,[Tue Jan 18 12:33:50.597028 2022],"[autoindex:error] [pid 28239] [client 172.17.130.196:33468] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:33:50.597028 2022] [autoindex:error] [pid 28239] [client 172.17.130.196:33468] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1105,[Tue Jan 18 12:34:02.879837 2022],"[autoindex:error] [pid 28576] [client 172.17.130.196:33556] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:34:02.879837 2022] [autoindex:error] [pid 28576] [client 172.17.130.196:33556] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1118,[Tue Jan 18 12:34:15.291281 2022],"[autoindex:error] [pid 28409] [client 172.17.130.196:33644] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:34:15.291281 2022] [autoindex:error] [pid 28409] [client 172.17.130.196:33644] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1131,[Tue Jan 18 12:34:27.523658 2022],"[autoindex:error] [pid 28492] [client 172.17.130.196:33732] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:34:27.523658 2022] [autoindex:error] [pid 28492] [client 172.17.130.196:33732] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1144,[Tue Jan 18 12:34:39.777182 2022],"[autoindex:error] [pid 28575] [client 172.17.130.196:33822] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:34:39.777182 2022] [autoindex:error] [pid 28575] [client 172.17.130.196:33822] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1157,[Tue Jan 18 12:34:54.459196 2022],"[autoindex:error] [pid 28492] [client 172.17.130.196:33910] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:34:54.459196 2022] [autoindex:error] [pid 28492] [client 172.17.130.196:33910] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/dist/js/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1170,[Tue Jan 18 12:35:07.355960 2022],"[autoindex:error] [pid 28567] [client 172.17.130.196:33998] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/includes/classes/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:35:07.355960 2022] [autoindex:error] [pid 28567] [client 172.17.130.196:33998] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-content/themes/go/includes/classes/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1183,[Tue Jan 18 12:35:19.543110 2022],"[autoindex:error] [pid 28239] [client 172.17.130.196:34086] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/hr/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:35:19.543110 2022] [autoindex:error] [pid 28239] [client 172.17.130.196:34086] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/hr/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1196,[Tue Jan 18 12:35:31.854506 2022],"[autoindex:error] [pid 28576] [client 172.17.130.196:34174] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:35:31.854506 2022] [autoindex:error] [pid 28576] [client 172.17.130.196:34174] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1209,[Tue Jan 18 12:35:44.679284 2022],"[autoindex:error] [pid 28574] [client 172.17.130.196:34264] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/link/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:35:44.679284 2022] [autoindex:error] [pid 28574] [client 172.17.130.196:34264] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/link/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
1222,[Tue Jan 18 12:35:56.970749 2022],"[autoindex:error] [pid 28495] [client 172.17.130.196:34352] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/lists/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive","[Tue Jan 18 12:35:56.970749 2022] [autoindex:error] [pid 28495] [client 172.17.130.196:34352] AH01276: Cannot serve directory /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/lists/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive",3cce29be,[autoindex:error] [pid <*>] [client <*>] AH01276: Cannot serve directory <*>: No matching DirectoryIndex (index.htmlindex.cgiindex.plindex.phpindex.xhtmlindex.htm) found and server-generated directory index forbidden by Options directive,\[autoindex:error\] \[pid (.*?)\] \[client (.*?)\] AH01276: Cannot serve directory (.*?): No matching DirectoryIndex \(index\.htmlindex\.cgiindex\.plindex\.phpindex\.xhtmlindex\.htm\) found and server\-generated directory index forbidden by Options directive
